bs,output_len,use_ffn,avg_duration
1,10,0,5.25
1,10,1,7.45
1,20,0,10.23
1,20,1,14.26
1,30,0,14.65
1,30,1,23.41
1,40,0,19.49
1,40,1,28.34
1,50,0,25.32
1,50,1,35.25
1,60,0,30.22
1,60,1,42.48
1,70,0,34.69
1,70,1,49.37
1,80,0,39.45
1,80,1,57.27
1,90,0,44.2
1,90,1,63.28
1,100,0,49.03
1,100,1,70.37
1,200,0,101.1
1,200,1,140.79
1,300,0,147.25
1,300,1,211.86
1,400,0,198.23
1,400,1,282.53
1,500,0,246.45
1,500,1,357.3
1,600,0,296.13
1,600,1,427.62
1,700,0,349.78
1,700,1,498.53
1,800,0,399.21
1,800,1,574.33
2,10,0,5.11
2,10,1,7.54
2,20,0,10.15
2,20,1,14.23
2,30,0,14.79
2,30,1,21.77
2,40,0,19.87
2,40,1,28.48
2,50,0,25.24
2,50,1,35.39
2,60,0,29.63
2,60,1,43.03
2,70,0,35.03
2,70,1,50.33
2,80,0,39.95
2,80,1,56.95
2,90,0,44.69
2,90,1,63.54
2,100,0,49.19
2,100,1,70.98
2,200,0,98.68
2,200,1,141.39
2,300,0,148.58
2,300,1,212.78
2,400,0,198.34
2,400,1,283.97
2,500,0,248.56
2,500,1,356.35
2,600,0,299.47
2,600,1,428.26
2,700,0,351.42
2,700,1,502.42
2,800,0,403.73
2,800,1,574.75
4,10,0,5.43
4,10,1,7.33
4,20,0,10.11
4,20,1,15.18
4,30,0,14.99
4,30,1,21.47
4,40,0,20.18
4,40,1,28.76
4,50,0,25.29
4,50,1,36.47
4,60,0,30.75
4,60,1,42.9
4,70,0,35.67
4,70,1,50.02
4,80,0,39.98
4,80,1,57.13
4,90,0,45.98
4,90,1,64.66
4,100,0,49.89
4,100,1,72.25
4,200,0,100.36
4,200,1,143.53
4,300,0,151.32
4,300,1,222.76
4,400,0,201.85
4,400,1,290.62
4,500,0,255.93
4,500,1,364.64
4,600,0,307.43
4,600,1,437.69
4,700,0,362.1
4,700,1,513.34
4,800,0,415.03
4,800,1,588.11
8,10,0,5.31
8,10,1,7.98
8,20,0,10.3
8,20,1,15.44
8,30,0,15.33
8,30,1,22.42
8,40,0,21.41
8,40,1,32.21
8,50,0,26.48
8,50,1,39.19
8,60,0,30.47
8,60,1,44.03
8,70,0,36.29
8,70,1,51.29
8,80,0,40.95
8,80,1,60.08
8,90,0,46.5
8,90,1,65.47
8,100,0,50.77
8,100,1,72.92
8,200,0,103.14
8,200,1,145.87
8,300,0,157.96
8,300,1,220.66
8,400,0,209.4
8,400,1,298.88
8,500,0,265.83
8,500,1,374.67
8,600,0,321.64
8,600,1,450.59
8,700,0,379.27
8,700,1,531.07
8,800,0,436.35
8,800,1,609.35
16,10,0,5.77
16,10,1,8.2
16,20,0,10.9
16,20,1,15.24
16,30,0,15.71
16,30,1,22.43
16,40,0,20.88
16,40,1,30.1
16,50,0,26.82
16,50,1,37.09
16,60,0,31.2
16,60,1,44.62
16,70,0,37.04
16,70,1,52.07
16,80,0,42.34
16,80,1,60.18
16,90,0,49.52
16,90,1,67.73
16,100,0,52.32
16,100,1,74.15
16,200,0,105.87
16,200,1,152.26
16,300,0,163.83
16,300,1,226.94
16,400,0,220.76
16,400,1,306.48
16,500,0,280.61
16,500,1,390.11
16,600,0,342.05
16,600,1,471.22
16,700,0,405.91
16,700,1,559.99
16,800,0,467.16
16,800,1,644.95
32,10,0,6.17
32,10,1,7.98
32,20,0,10.73
32,20,1,16.31
32,30,0,16.61
32,30,1,23.44
32,40,0,21.69
32,40,1,30.64
32,50,0,27.18
32,50,1,38.22
32,60,0,32.75
32,60,1,45.33
32,70,0,37.86
32,70,1,53.17
32,80,0,43.21
32,80,1,60.28
32,90,0,48.82
32,90,1,68.62
32,100,0,53.67
32,100,1,75.6
32,200,0,110.67
32,200,1,154.87
32,300,0,171.33
32,300,1,241.22
32,400,0,238.58
32,400,1,326.24
32,500,0,304.58
32,500,1,414.3
32,600,0,377.56
32,600,1,511.79
32,700,0,453.33
32,700,1,607.55
32,800,0,531.2
32,800,1,707.31
64,10,0,6.75
64,10,1,9.87
64,20,0,12.5
64,20,1,16.83
64,30,0,17.33
64,30,1,24.84
64,40,0,23.3
64,40,1,33.75
64,50,0,28.86
64,50,1,41.46
64,60,0,34.73
64,60,1,52.09
64,70,0,41.4
64,70,1,58.14
64,80,0,47.12
64,80,1,66.79
64,90,0,53.1
64,90,1,74.12
64,100,0,59.15
64,100,1,82.53
64,200,0,124.3
64,200,1,171.47
64,300,0,198.93
64,300,1,268.74
64,400,0,281.11
64,400,1,374.31
64,500,0,366.76
64,500,1,481.43
64,600,0,462.86
64,600,1,601.17
64,700,0,565.38
64,700,1,729.65
64,800,0,675.29
64,800,1,860.24
128,10,0,8.56
128,10,1,12.69
128,20,0,14.26
128,20,1,20.39
128,30,0,25.07
