bs,output_len,use_ffn,avg_duration
8,10,0,3.38
8,10,1,4.55
8,20,0,6.37
8,20,1,8.43
8,30,0,9.37625
8,30,1,11.925
8,40,0,12.34
8,40,1,16.11
8,50,0,15.33
8,50,1,19.7
8,60,0,17.12
8,60,1,24.86
8,70,0,20.8463
8,70,1,28.01
8,80,0,22.91
8,80,1,32.44
8,90,0,25.87
8,90,1,35.99
8,100,0,28.4625
8,100,1,39.4462
8,200,0,59.74
8,200,1,77.51
8,300,0,88.01
8,300,1,117.46
8,400,0,119.34
8,400,1,156.71
8,500,0,146.347
8,500,1,195.86
8,600,0,183.131
8,600,1,236.86
8,700,0,210.88
8,700,1,278.9
8,800,0,237.06
8,800,1,319.711
16,10,0,3.78
16,10,1,4.95
16,20,0,7.3
16,20,1,9.305
16,30,0,10.1925
16,30,1,12.985
16,40,0,13.6362
16,40,1,17.9
16,50,0,15.98
16,50,1,21.55
16,60,0,19.7
16,60,1,27.02
16,70,0,22.87
16,70,1,30.25
16,80,0,25.58
16,80,1,35.1387
16,90,0,29.18
16,90,1,37.89
16,100,0,32.28
16,100,1,43.32
16,200,0,65.0737
16,200,1,83.5
16,300,0,96.96
16,300,1,127.75
16,400,0,128.7
16,400,1,175.23
16,500,0,164.209
16,500,1,215.36
16,600,0,196.06
16,600,1,254.4
16,700,0,230.556
16,700,1,302.68
16,800,0,273.154
16,800,1,351.2
32,10,0,4.28
32,10,1,5.45
32,20,0,8.6
32,20,1,10.8063
32,30,0,11.84
32,30,1,15.13
32,40,0,16.31
32,40,1,21.31
32,50,0,19.83
32,50,1,24.85
32,60,0,23.0563
32,60,1,30.6987
32,70,0,28.31
32,70,1,33.95
32,80,0,31.21
32,80,1,41.18
32,90,0,35.84
32,90,1,44.06
32,100,0,38.37
32,100,1,49.42
32,200,0,77.8863
32,200,1,100.72
32,300,0,119.45
32,300,1,149.19
32,400,0,159.03
32,400,1,200.792
32,500,0,200.359
32,500,1,255.45
32,600,0,243.79
32,600,1,307.14
32,700,0,287.683
32,700,1,361.05
32,800,0,328.68
32,800,1,415.22
64,10,0,6.05
64,10,1,7.45
64,20,0,12.5038
64,20,1,14.49
64,30,0,16.595
64,30,1,20.27
64,40,0,23.69
64,40,1,26.73
64,50,0,27.44
64,50,1,33.57
64,60,0,32.7663
64,60,1,41.43
64,70,0,37.94
64,70,1,46.3
64,80,0,43.24
64,80,1,54.58
64,90,0,48.64
64,90,1,59.3575
64,100,0,54.2925
64,100,1,67.93
64,200,0,111.69
64,200,1,135.08
64,300,0,168.04
64,300,1,201.89
64,400,0,226.332
64,400,1,272.95
64,500,0,285.99
64,500,1,343.04
64,600,0,346.98
64,600,1,413.83
64,700,0,414.36
64,700,1,487.07
64,800,0,472.065
64,800,1,563.1
128,10,0,10.55
128,10,1,12.28
128,20,0,19.03
128,20,1,23.36
128,30,0,27.62
128,30,1,32.5475
128,40,0,36
128,40,1,44.78
128,50,0,45
128,50,1,53.27
128,60,0,52.58
128,60,1,65.78
128,70,0,64.3713
128,70,1,75.85
128,80,0,70.05
128,80,1,86.93
128,90,0,79.4
128,90,1,97.38
128,100,0,87.85
128,100,1,107.469
128,200,0,178.661
128,200,1,213.47
128,300,0,273.6
128,300,1,325.62
128,400,0,367.58
128,400,1,439.3
128,500,0,468.167
128,500,1,551.66
128,600,0,565.62
128,600,1,670.08
128,700,0,671.52
128,700,1,793.59
128,800,0,777.933
128,800,1,915.39
256,10,0,15.08
256,10,1,18.98
256,20,0,28.39
256,20,1,33.3775
256,30,0,40.735
256,30,1,49.21
256,40,0,53.34
256,40,1,64.72
256,50,0,68.15
256,50,1,81.63
256,60,0,79.07
256,60,1,95.58
256,70,0,92.6
256,70,1,112.14
256,80,0,105.07
256,80,1,127.09
256,90,0,119.05
256,90,1,144.67
256,100,0,132.282
256,100,1,158.26
256,200,0,268.15
256,200,1,320.78
256,300,0,407.29
256,300,1,483.33
256,400,0,553.396
256,400,1,656.431
256,500,0,704.61
256,500,1,832.88
256,600,0,864.71
256,600,1,1013.45
256,700,0,1027.7
256,700,1,1209.6
256,800,0,1196.5
256,800,1,1399.78
