bs,output_len,use_ffn,avg_duration
8,10,0,4.38
8,10,1,6.1825
8,20,0,8.18
8,20,1,11.1625
8,30,0,11.65
8,30,1,16.55
8,40,0,16.36
8,40,1,22.4
8,50,0,19.02
8,50,1,27.07
8,60,0,22.8
8,60,1,33.59
8,70,0,27.57
8,70,1,37.51
8,80,0,30.03
8,80,1,42.78
8,90,0,34.44
8,90,1,49.77
8,100,0,37.81
8,100,1,53.655
8,200,0,76.1312
8,200,1,108.047
8,300,0,114.81
8,300,1,162.45
8,400,0,155.574
8,400,1,217.09
8,500,0,193.73
8,500,1,272.248
8,600,0,232.822
8,600,1,325.291
8,700,0,272.933
8,700,1,381.209
8,800,0,313.59
8,800,1,438.28
16,10,0,4.77
16,10,1,6.69
16,20,0,8.95625
16,20,1,12.77
16,30,0,12.77
16,30,1,17.79
16,40,0,17.55
16,40,1,24.17
16,50,0,21.45
16,50,1,29.5637
16,60,0,24.99
16,60,1,36.49
16,70,0,29.35
16,70,1,42.1
16,80,0,33.4862
16,80,1,46.45
16,90,0,39.09
16,90,1,52.3
16,100,0,42.16
16,100,1,57.88
16,200,0,82.9537
16,200,1,116.88
16,300,0,127.4
16,300,1,175.92
16,400,0,170.409
16,400,1,235.32
16,500,0,214.34
16,500,1,298.169
16,600,0,258.386
16,600,1,357.61
16,700,0,303.36
16,700,1,414.74
16,800,0,351.89
16,800,1,482.6
32,10,0,5.75
32,10,1,8.26
32,20,0,10.87
32,20,1,15.11
32,30,0,15.2
32,30,1,20.59
32,40,0,20.7
32,40,1,28
32,50,0,25.84
32,50,1,33.59
32,60,0,29.52
32,60,1,41.2
32,70,0,34.67
32,70,1,47.61
32,80,0,38.96
32,80,1,54.025
32,90,0,44.96
32,90,1,61.63
32,100,0,49.79
32,100,1,68.43
32,200,0,99.025
32,200,1,135.73
32,300,0,151.27
32,300,1,204.21
32,400,0,202.26
32,400,1,274.34
32,500,0,255.95
32,500,1,345.915
32,600,0,309.96
32,600,1,414.46
32,700,0,363.65
32,700,1,488.01
32,800,0,417.957
32,800,1,559.78
64,10,0,8.47
64,10,1,10.7
64,20,0,15.81
64,20,1,20.3762
64,30,0,21.16
64,30,1,29.47
64,40,0,27.97
64,40,1,38.99
64,50,0,36.72
64,50,1,46.18
64,60,0,42.76
64,60,1,55.26
64,70,0,50.31
64,70,1,65.35
64,80,0,55.79
64,80,1,74.56
64,90,0,62.5925
64,90,1,83.89
64,100,0,70.1312
64,100,1,91.49
64,200,0,140.85
64,200,1,184.01
64,300,0,213.001
64,300,1,277.36
64,400,0,288.91
64,400,1,373.36
64,500,0,364.03
64,500,1,470.32
64,600,0,443.46
64,600,1,571.641
64,700,0,525.87
64,700,1,673.431
64,800,0,609.01
64,800,1,777.545
128,10,0,12.21
128,10,1,15.99
128,20,0,21.7975
128,20,1,28.1
128,30,0,32.15
128,30,1,41.8175
128,40,0,42.39
128,40,1,55.1962
128,50,0,51.1
128,50,1,67.6675
128,60,0,62.9
128,60,1,80.65
128,70,0,74.06
128,70,1,92.7
128,80,0,83.34
128,80,1,107.51
128,90,0,92.06
128,90,1,120.63
128,100,0,103.7
128,100,1,133.75
128,200,0,209.149
128,200,1,269.45
128,300,0,324.07
128,300,1,403.13
128,400,0,439.1
128,400,1,549.11
128,500,0,550.11
128,500,1,687.89
128,600,0,679.49
128,600,1,852.886
128,700,0,806.152
128,700,1,1009.19
128,800,0,937.918
128,800,1,1165.07
256,10,0,18.65
256,10,1,23.77
256,20,0,33.68
256,20,1,43.2
256,30,0,48.97
256,30,1,63.4
256,40,0,64.1025
256,40,1,81.42
256,50,0,80.61
256,50,1,102.08
256,60,0,96.21
256,60,1,120.22
256,70,0,111.68
256,70,1,140.53
256,80,0,126.025
256,80,1,158.85
256,90,0,142.634
256,90,1,178.31
256,100,0,160.14
256,100,1,197.87
256,200,0,325
256,200,1,399.49
256,300,0,497.76
256,300,1,608.736
256,400,0,674.73
256,400,1,837.031
256,500,0,869.98
256,500,1,1055.48
256,600,0,1055.44
256,600,1,1299.29
256,700,0,1271.71
256,700,1,1543.03
256,800,0,1478.43
256,800,1,1791.7
