bs,output_len,use_ffn,avg_duration
1,10,0,4.12
1,10,1,5.62
1,20,0,7.96
1,20,1,11.53
1,30,0,11.59
1,30,1,15.96
1,40,0,15.06
1,40,1,21.39
1,50,0,19.38
1,50,1,27.19
1,60,0,22.75
1,60,1,31.85
1,70,0,26.88
1,70,1,37.18
1,80,0,30.24
1,80,1,42.79
1,90,0,34.26
1,90,1,47.75
1,100,0,37.57
1,100,1,53.15
1,200,0,75.83
1,200,1,105.76
1,300,0,113.68
1,300,1,158.5
1,400,0,152.52
1,400,1,213.7
1,500,0,190.98
1,500,1,269.21
1,600,0,231.02
1,600,1,317.89
1,700,0,270.22
1,700,1,377.34
1,800,0,309.66
1,800,1,426.76
2,10,0,3.98
2,10,1,5.3
2,20,0,7.83
2,20,1,10.85
2,30,0,11.79
2,30,1,15.3
2,40,0,15.36
2,40,1,20.41
2,50,0,20.15
2,50,1,25.54
2,60,0,22.96
2,60,1,31.28
2,70,0,27.77
2,70,1,35.02
2,80,0,30.63
2,80,1,40.82
2,90,0,33.64
2,90,1,45.74
2,100,0,38.12
2,100,1,50.79
2,200,0,74.66
2,200,1,101.4
2,300,0,112.61
2,300,1,151.7
2,400,0,154.47
2,400,1,204.77
2,500,0,196.01
2,500,1,257
2,600,0,232.16
2,600,1,306.14
2,700,0,268.88
2,700,1,362.64
2,800,0,312.91
2,800,1,412.98
4,10,0,4.13
4,10,1,5.32
4,20,0,8.03
4,20,1,10.51
4,30,0,11.79
4,30,1,16.25
4,40,0,15.79
4,40,1,20.97
4,50,0,19.48
4,50,1,26.9
4,60,0,23.33
4,60,1,30.58
4,70,0,27.41
4,70,1,36.17
4,80,0,31.04
4,80,1,41.77
4,90,0,35.25
4,90,1,46.56
4,100,0,38.86
4,100,1,53.08
4,200,0,76.86
4,200,1,102.29
4,300,0,115.36
4,300,1,154.52
4,400,0,159.26
4,400,1,205.03
4,500,0,198.12
4,500,1,262.74
4,600,0,234.97
4,600,1,315.06
4,700,0,278.96
4,700,1,370.85
4,800,0,321.03
4,800,1,421.09
8,10,0,4.28
8,10,1,5.51
8,20,0,8.2
8,20,1,10.88
8,30,0,12.27
8,30,1,15.99
8,40,0,16.14
8,40,1,21.26
8,50,0,20.63
8,50,1,26.97
8,60,0,24.13
8,60,1,31.88
8,70,0,28.15
8,70,1,37.36
8,80,0,31.86
8,80,1,42.33
8,90,0,35.87
8,90,1,47.71
8,100,0,39.41
8,100,1,52.65
8,200,0,81.51
8,200,1,106.04
8,300,0,124.17
8,300,1,160.68
8,400,0,166.06
8,400,1,217.93
8,500,0,203.56
8,500,1,272.3
8,600,0,253.86
8,600,1,328.24
8,700,0,296.4
8,700,1,383.94
8,800,0,339.89
8,800,1,441.18
16,10,0,4.5
16,10,1,6.18
16,20,0,8.68
16,20,1,11.91
16,30,0,12.73
16,30,1,16.92
16,40,0,16.94
16,40,1,22.16
16,50,0,21.08
16,50,1,28.32
16,60,0,25.23
16,60,1,35.18
16,70,0,29.57
16,70,1,39.17
16,80,0,33.75
16,80,1,45.81
16,90,0,38.2
16,90,1,50.2
16,100,0,42.36
16,100,1,55.61
16,200,0,86.81
16,200,1,112.34
16,300,0,128.87
16,300,1,171.71
16,400,0,176.8
16,400,1,229.01
16,500,0,226.43
16,500,1,291.75
16,600,0,276.1
16,600,1,352.48
16,700,0,328.56
16,700,1,416.05
16,800,0,379.28
16,800,1,483.58
32,10,0,5.27
32,10,1,6.7
32,20,0,10.08
32,20,1,12.04
32,30,0,14.02
32,30,1,17.48
32,40,0,18.56
32,40,1,23.11
32,50,0,23.11
32,50,1,28.94
32,60,0,29.93
32,60,1,34.79
32,70,0,32.57
32,70,1,41.87
32,80,0,37.52
32,80,1,46.13
32,90,0,43.79
32,90,1,52.62
32,100,0,48.92
32,100,1,58.32
32,200,0,98.42
32,200,1,117.96
32,300,0,147.84
32,300,1,184.14
32,400,0,202.22
32,400,1,248.96
32,500,0,264.72
32,500,1,319.64
32,600,0,323.87
32,600,1,389.84
32,700,0,383.38
32,700,1,466.05
32,800,0,451.63
32,800,1,545.68
64,10,0,7.45
64,10,1,10.03
64,20,0,14.36
64,20,1,17.2
64,30,0,20.82
64,30,1,24.85
64,40,0,28.23
64,40,1,33.11
64,50,0,34.61
64,50,1,40.96
64,60,0,42.86
64,60,1,50.64
64,70,0,50.67
64,70,1,58.81
64,80,0,55.94
64,80,1,66.07
64,90,0,63.63
64,90,1,74.29
64,100,0,70.46
64,100,1,84.99
64,200,0,145.81
64,200,1,170.7
64,300,0,227.9
64,300,1,263.99
64,400,0,314.64
64,400,1,365.74
64,500,0,408.32
64,500,1,471.54
64,600,0,506.99
64,600,1,578.26
64,700,0,609.4
64,700,1,697.03
64,800,0,722.66
64,800,1,818.11
128,10,0,9.5
128,10,1,12.2
128,20,0,18.12
128,20,1,22.47
128,30,0,26.9
128,30,1,32.85
128,40,0,35.24
128,40,1,44.39
128,50,0,44.56
128,50,1,54.47
128,60,0,53.87
128,60,1,66.81
128,70,0,62.86
128,70,1,78.98
128,80,0,71.28
128,80,1,86.93
128,90,0,80.9
128,90,1,99.71
128,100,0,90.29
128,100,1,110.28
128,200,0,192.32
128,200,1,230.19
128,300,0,306.32
128,300,1,360.24
128,400,0,430.86
128,400,1,503.53
128,500,0,563.87
128,500,1,658.77
128,600,0,716.13
128,600,1,824.74
128,700,0,864.98
128,700,1,1000.85
128,800,0,1035.67
128,800,1,1185.31
256,10,0,13.91
256,10,1,18.16
256,20,0,24.33
256,20,1,30.79
256,30,0,35.51
256,30,1,45
256,40,0,46.91
256,40,1,59.35
256,50,0,58.98
256,50,1,73.93
256,60,0,70.94
256,60,1,88.61
256,70,0,82.57
256,70,1,103
256,80,0,95.49
256,80,1,118.45
256,90,0,107.82
256,90,1,133.82
256,100,0,120.59
256,100,1,149.51
256,200,0,262.47
256,200,1,318.77
256,300,0,427
256,300,1,508.9
256,400,0,613.07
256,400,1,723.59
256,500,0,826.65
256,500,1,959.79
256,600,0,1062.25
256,600,1,1219.41
256,700,0,1309.34
256,700,1,1494.67
256,800,0,1593.26
256,800,1,1803.9
