bs,output_len,use_ffn,avg_duration
1,10,0,32.78
1,10,1,58.13
1,20,0,64.89
1,20,1,116.52
1,30,0,95.89
1,30,1,173.31
1,40,0,129.11
1,40,1,231.59
1,50,0,161.84
1,50,1,290.08
1,60,0,194.32
1,60,1,346.23
1,70,0,226.55
1,70,1,403.95
1,80,0,256.93
1,80,1,461.92
1,90,0,287.37
1,90,1,520
1,100,0,319.39
1,100,1,578.64
1,200,0,648.14
1,200,1,1162.18
1,300,0,965.1
1,300,1,1740.73
1,400,0,1278.46
1,400,1,2307.98
1,500,0,1606.65
1,500,1,2888.65
1,600,0,1928.62
1,600,1,3492.16
1,700,0,2269.08
1,700,1,4059.18
1,800,0,2591.83
1,800,1,4658.46
2,10,0,53.89
2,10,1,79.74
2,20,0,109.08
2,20,1,160.65
2,30,0,164.53
2,30,1,242.32
2,40,0,220.38
2,40,1,323.33
2,50,0,276.87
2,50,1,405.39
2,60,0,331.07
2,60,1,485.83
2,70,0,388.87
2,70,1,570.22
2,80,0,445.1
2,80,1,648.52
2,90,0,500.57
2,90,1,734.97
2,100,0,552.89
2,100,1,811.28
2,200,0,1109.89
2,200,1,1627.67
2,300,0,1677.39
2,300,1,2441.3
2,400,0,2222.48
2,400,1,3270.97
2,500,0,2805.89
2,500,1,4083.63
2,600,0,3343.87
2,600,1,4899.26
2,700,0,3903.01
2,700,1,5737.6
2,800,0,4472.07
2,800,1,6571.38
4,10,0,33.25
4,10,1,58.9
4,20,0,65.33
4,20,1,118.22
4,30,0,98.71
4,30,1,176.55
4,40,0,129.38
4,40,1,233.99
4,50,0,164.67
4,50,1,294.59
4,60,0,197.56
4,60,1,353.67
4,70,0,230.77
4,70,1,411.16
4,80,0,262.41
4,80,1,471.53
4,90,0,291.72
4,90,1,525.09
4,100,0,326.91
4,100,1,588.21
4,200,0,660.1
4,200,1,1179.35
4,300,0,987.34
4,300,1,1752.77
4,400,0,1325.99
4,400,1,2345.94
4,500,0,1647.68
4,500,1,2960.88
4,600,0,1986.69
4,600,1,3554.05
4,700,0,2326.24
4,700,1,4153.22
4,800,0,2676.56
4,800,1,4735.1
8,10,0,33.9
8,10,1,60.19
8,20,0,66.37
8,20,1,118.97
8,30,0,100.15
8,30,1,178.26
8,40,0,131.95
8,40,1,236.72
8,50,0,166.83
8,50,1,295.96
8,60,0,199.43
8,60,1,353.93
8,70,0,233.91
8,70,1,414.44
8,80,0,263.32
8,80,1,474.96
8,90,0,296.42
8,90,1,536.74
8,100,0,329.69
8,100,1,593.34
8,200,0,662.6
8,200,1,1185.54
8,300,0,999.61
8,300,1,1795.55
8,400,0,1357.53
8,400,1,2388.59
8,500,0,1694.25
8,500,1,3020.65
8,600,0,2036.63
8,600,1,3627.89
8,700,0,2411.43
8,700,1,4210.62
8,800,0,2744.58
8,800,1,4865.11
16,10,0,36.2
16,10,1,65.15
16,20,0,69.27
16,20,1,126.02
16,30,0,103.42
16,30,1,186
16,40,0,136.64
16,40,1,247.09
16,50,0,171.3
16,50,1,308.62
16,60,0,205.37
16,60,1,367.63
16,70,0,237.46
16,70,1,430.12
16,80,0,274.25
16,80,1,491.56
16,90,0,309.39
16,90,1,552.32
16,100,0,342.05
16,100,1,612.63
16,200,0,692.06
16,200,1,1227.58
16,300,0,1056.93
16,300,1,1860.38
16,400,0,1420.55
16,400,1,2490
16,500,0,1790.81
16,500,1,3127.23
16,600,0,2179.84
16,600,1,3782.21
16,700,0,2580.2
16,700,1,4439.86
16,800,0,2968.02
16,800,1,5099.11
32,10,0,40.51
32,10,1,72.95
32,20,0,76.25
32,20,1,136.11
32,30,0,112.78
32,30,1,198.99
32,40,0,149.28
32,40,1,263.1
32,50,0,186.01
32,50,1,326.19
32,60,0,223.08
32,60,1,389.65
32,70,0,260.11
32,70,1,453.86
32,80,0,298.25
32,80,1,517.77
32,90,0,335.18
32,90,1,582.18
32,100,0,373.56
32,100,1,646.19
32,200,0,760.65
32,200,1,1297.9
32,300,0,1165.19
32,300,1,1972.75
32,400,0,1585.31
32,400,1,2661.89
32,500,0,2019.08
32,500,1,3363.67
32,600,0,2478.81
32,600,1,4091.7
32,700,0,2950.08
32,700,1,4826.05
32,800,0,3437.87
32,800,1,5591.29
64,10,0,54.96
64,10,1,96.13
64,20,0,102.31
64,20,1,170.72
64,30,0,150.17
64,30,1,248
64,40,0,198.45
64,40,1,322.24
64,50,0,246.98
64,50,1,399.63
64,60,0,295.76
64,60,1,476.3
64,70,0,344.94
64,70,1,552.86
64,80,0,394.2
64,80,1,631.43
64,90,0,443.85
64,90,1,709.09
64,100,0,493.07
64,100,1,786.57
64,200,0,1016.55
64,200,1,1589.02
64,300,0,1571.02
64,300,1,2425.46
64,400,0,2159.86
64,400,1,3291.56
64,500,0,2785.95
64,500,1,4198.41
64,600,0,3442.37
64,600,1,5136.52
64,700,0,4132.2
64,700,1,6100.06
64,800,0,4855.96
64,800,1,7101.15
128,10,0,73.81
128,10,1,135.57
128,20,0,131.32
128,20,1,225.88
128,30,0,189.99
128,30,1,314.89
128,40,0,249.36
128,40,1,405.55
128,50,0,309.76
128,50,1,497.34
128,60,0,369.64
128,60,1,591.02
128,70,0,431.35
128,70,1,684.1
128,80,0,493.82
128,80,1,774.79
128,90,0,557.95
128,90,1,874.95
128,100,0,621.46
128,100,1,967.53
128,200,0,1302.9
128,200,1,1955.93
128,300,0,2055.98
128,300,1,3017.19
128,400,0,2881.39
128,400,1,4144.1
128,500,0,3756.98
128,500,1,5338.94
128,600,0,4720.1
128,600,1,6602.27
128,700,0,5712.18
128,700,1,7929.54
128,800,0,6809.12
128,800,1,9341.16
