bs,output_len,use_ffn,avg_duration
8,10,0,5.98
8,10,1,8.61
8,20,0,11.62
8,20,1,15.92
8,30,0,16.66
8,30,1,23.75
8,40,0,22.11
8,40,1,31.8
8,50,0,27.67
8,50,1,40.03
8,60,0,34.06
8,60,1,46.86
8,70,0,38.38
8,70,1,54.9
8,80,0,44.11
8,80,1,62.76
8,90,0,49.12
8,90,1,71.75
8,100,0,54.28
8,100,1,78.31
8,200,0,109.64
8,200,1,157.33
8,300,0,166.18
8,300,1,236.64
8,400,0,222.23
8,400,1,319.27
8,500,0,280.68
8,500,1,399.225
8,600,0,336.86
8,600,1,482.06
8,700,0,398.08
8,700,1,561.98
8,800,0,455.05
8,800,1,645.95
16,10,0,6.46
16,10,1,9.35
16,20,0,12.95
16,20,1,17.39
16,30,0,18.17
16,30,1,25.71
16,40,0,24.33
16,40,1,33.95
16,50,0,30.23
16,50,1,42.88
16,60,0,35.85
16,60,1,51.05
16,70,0,41.52
16,70,1,59.85
16,80,0,48.32
16,80,1,67.74
16,90,0,53.875
16,90,1,76.39
16,100,0,60.28
16,100,1,84.85
16,200,0,120.57
16,200,1,170.55
16,300,0,183.85
16,300,1,255.62
16,400,0,249.1
16,400,1,346.5
16,500,0,313.745
16,500,1,436.31
16,600,0,382.97
16,600,1,523.76
16,700,0,446.61
16,700,1,620.05
16,800,0,518.11
16,800,1,713.25
32,10,0,7.15
32,10,1,9.95
32,20,0,13.21
32,20,1,17.95
32,30,0,19.43
32,30,1,26.06
32,40,0,25.6
32,40,1,34.38
32,50,0,31.86
32,50,1,43.33
32,60,0,38.87
32,60,1,51.67
32,70,0,44.81
32,70,1,60.34
32,80,0,51.74
32,80,1,68.38
32,90,0,58.23
32,90,1,77.92
32,100,0,64.59
32,100,1,86.03
32,200,0,130.84
32,200,1,173.29
32,300,0,202.52
32,300,1,264.7
32,400,0,276.82
32,400,1,358.52
32,500,0,353.15
32,500,1,458.28
32,600,0,428.56
32,600,1,556.04
32,700,0,514.56
32,700,1,659.69
32,800,0,597.7
32,800,1,764.05
64,10,0,10.27
64,10,1,13.4
64,20,0,19.46
64,20,1,25.14
64,30,0,29.14
64,30,1,38.935
64,40,0,38.52
64,40,1,48.96
64,50,0,47.73
64,50,1,62.28
64,60,0,58.14
64,60,1,72.73
64,70,0,67.38
64,70,1,86.17
64,80,0,78.26
64,80,1,97.07
64,90,0,86.68
64,90,1,111.29
64,100,0,96.44
64,100,1,121.36
64,200,0,201.22
64,200,1,247.26
64,300,0,305.25
64,300,1,377.96
64,400,0,417.56
64,400,1,515.01
64,500,0,538.87
64,500,1,662.13
64,600,0,665.02
64,600,1,808.43
64,700,0,788.32
64,700,1,957.33
64,800,0,924.82
64,800,1,1122.49
128,10,0,14.7
128,10,1,19.67
128,20,0,27.89
128,20,1,36.28
128,30,0,40.6
128,30,1,53.83
128,40,0,53.58
128,40,1,69.55
128,50,0,69.69
128,50,1,86.96
128,60,0,81
128,60,1,105.27
128,70,0,93.99
128,70,1,119.57
128,80,0,111.2
128,80,1,137.86
128,90,0,123.355
128,90,1,154.16
128,100,0,136.785
128,100,1,172.42
128,200,0,282.13
128,200,1,354.27
128,300,0,436.64
128,300,1,548.94
128,400,0,614.18
128,400,1,748.25
128,500,0,793.79
128,500,1,976.98
128,600,0,995.31
128,600,1,1193.57
128,700,0,1200.13
128,700,1,1429.98
128,800,0,1400.33
128,800,1,1683.37
256,10,0,21.61
256,10,1,29.4
256,20,0,40.17
256,20,1,52.56
256,30,0,59.66
256,30,1,75.88
256,40,0,78.02
256,40,1,99.57
256,50,0,97
256,50,1,122.915
256,60,0,116.81
256,60,1,149.34
256,70,0,135.93
256,70,1,171.22
256,80,0,156.31
256,80,1,196.24
256,90,0,178.7
256,90,1,220.69
256,100,0,196.955
256,100,1,246.25
256,200,0,414.82
256,200,1,511.34
256,300,0,658.11
256,300,1,798.26
256,400,0,919.86
256,400,1,1109.04
256,500,0,1209.08
256,500,1,1441.24
256,600,0,1515.62
256,600,1,1791.49
256,700,0,1848.76
256,700,1,2169.31
256,800,0,2204.49
256,800,1,2562.04
