bs,output_len,use_ffn,avg_duration
8,10,0,11.1
8,10,1,18.66
8,20,0,21.57
8,20,1,35.18
8,30,0,31.97
8,30,1,53.14
8,40,0,41.89
8,40,1,70.2
8,50,0,52.75
8,50,1,87.51
8,60,0,62.54
8,60,1,104.66
8,70,0,73.02
8,70,1,122.235
8,80,0,84.97
8,80,1,139.66
8,90,0,93.64
8,90,1,157.66
8,100,0,104.4
8,100,1,174.59
8,200,0,207.89
8,200,1,352.5
8,300,0,316.43
8,300,1,525.425
8,400,0,421.32
8,400,1,706.13
8,500,0,528.48
8,500,1,877.125
8,600,0,638.2
8,600,1,1057.26
8,700,0,747.25
8,700,1,1234.73
8,800,0,855.63
8,800,1,1413.87
16,10,0,12.43
16,10,1,20.07
16,20,0,23.11
16,20,1,38.74
16,30,0,34.43
16,30,1,57.09
16,40,0,45.13
16,40,1,76.31
16,50,0,57.05
16,50,1,94.2
16,60,0,68.11
16,60,1,112.85
16,70,0,80.07
16,70,1,131.8
16,80,0,91.78
16,80,1,149.73
16,90,0,102.31
16,90,1,171.58
16,100,0,114.14
16,100,1,187.48
16,200,0,227.71
16,200,1,376.52
16,300,0,347.34
16,300,1,566.46
16,400,0,464.44
16,400,1,760.367
16,500,0,585.69
16,500,1,952.17
16,600,0,709.27
16,600,1,1145.4
16,700,0,829.42
16,700,1,1341.66
16,800,0,956.38
16,800,1,1548.71
32,10,0,15.15
32,10,1,23.44
32,20,0,26.37
32,20,1,43.76
32,30,0,39.64
32,30,1,63.57
32,40,0,51.56
32,40,1,85.97
32,50,0,64.63
32,50,1,104.56
32,60,0,77.55
32,60,1,124.62
32,70,0,90.55
32,70,1,145.62
32,80,0,103.68
32,80,1,166.07
32,90,0,115.56
32,90,1,186.65
32,100,0,128.96
32,100,1,208.25
32,200,0,262.23
32,200,1,415.06
32,300,0,395.38
32,300,1,630.03
32,400,0,539.38
32,400,1,844.06
32,500,0,684.26
32,500,1,1065.65
32,600,0,833.14
32,600,1,1291.35
32,700,0,980.02
32,700,1,1525.08
32,800,0,1145.63
32,800,1,1748.19
64,10,0,19.82
64,10,1,30.56
64,20,0,36.13
64,20,1,55.93
64,30,0,53.11
64,30,1,80.38
64,40,0,69.75
64,40,1,105.19
64,50,0,87.06
64,50,1,129.98
64,60,0,104.54
64,60,1,154.65
64,70,0,121.54
64,70,1,180.45
64,80,0,139.03
64,80,1,205.5
64,90,0,156.67
64,90,1,230.865
64,100,0,173.71
64,100,1,255.9
64,200,0,352.85
64,200,1,514.45
64,300,0,540.6
64,300,1,779.94
64,400,0,741.05
64,400,1,1058.79
64,500,0,946.35
64,500,1,1342.85
64,600,0,1157.32
64,600,1,1638.5
64,700,0,1377.58
64,700,1,1935.1
64,800,0,1605.99
64,800,1,2241.22
128,10,0,28.32
128,10,1,44.38
128,20,0,49.49
128,20,1,76.13
128,30,0,71.44
128,30,1,108.08
128,40,0,95.13
128,40,1,139.68
128,50,0,117.285
128,50,1,171.56
128,60,0,140.64
128,60,1,204.08
128,70,0,161.7
128,70,1,236.6
128,80,0,185.9
128,80,1,269.63
128,90,0,209.09
128,90,1,300.96
128,100,0,233.8
128,100,1,334.27
128,200,0,478.89
128,200,1,671.34
128,300,0,740.91
128,300,1,1027.41
128,400,0,1019.97
128,400,1,1397.86
128,500,0,1317.7
128,500,1,1791.15
128,600,0,1631.52
128,600,1,2195.83
128,700,0,1962.03
128,700,1,2616.38
128,800,0,2310.78
128,800,1,3059.86
256,10,0,46.54
256,10,1,80.56
256,20,0,83.15
256,20,1,135.6
256,30,0,119.78
256,30,1,188.88
256,40,0,158.37
256,40,1,242.16
256,50,0,190.4
256,50,1,299.18
256,60,0,231.88
256,60,1,355.695
256,70,0,264.76
256,70,1,408.385
256,80,0,306.5
256,80,1,466.56
256,90,0,346.077
256,90,1,523.32
256,100,0,390.61
256,100,1,579.35
256,200,0,790.86
256,200,1,1154.57
256,300,0,1245.23
256,300,1,1779.66
256,400,0,1684.8
256,400,1,2423.59
256,500,0,2247.96
256,500,1,3106.59
256,600,0,2775.02
256,600,1,3835.71
256,700,0,3373.1
256,700,1,4550.34
256,800,0,3988.87
256,800,1,5336.35
