bs,output_len,use_ffn,avg_duration
8,10,0,12.2
8,10,1,22.35
8,20,0,23.2113
8,20,1,43.8263
8,30,0,34.01
8,30,1,64.0712
8,40,0,45.9813
8,40,1,85.57
8,50,0,56.585
8,50,1,105.494
8,60,0,67.1287
8,60,1,127.204
8,70,0,80.42
8,70,1,148.379
8,80,0,90.7213
8,80,1,169.95
8,90,0,102.384
8,90,1,191.36
8,100,0,113.816
8,100,1,210.129
8,200,0,228.42
8,200,1,420.15
8,300,0,341.4
8,300,1,629.48
8,400,0,458.991
8,400,1,839.245
8,500,0,574.723
8,500,1,1055.86
8,600,0,686.8
8,600,1,1273.65
8,700,0,815.43
8,700,1,1485.6
8,800,0,937.05
8,800,1,1724.19
16,10,0,13.96
16,10,1,24.4
16,20,0,25
16,20,1,46.2212
16,30,0,37.3063
16,30,1,68.82
16,40,0,48.5263
16,40,1,90.315
16,50,0,60.26
16,50,1,112.27
16,60,0,73.3825
16,60,1,137.37
16,70,0,86.38
16,70,1,157.86
16,80,0,97.58
16,80,1,177.66
16,90,0,109.35
16,90,1,199.15
16,100,0,122.39
16,100,1,223.295
16,200,0,246.71
16,200,1,450.595
16,300,0,368.48
16,300,1,670.645
16,400,0,494.371
16,400,1,894.128
16,500,0,631.741
16,500,1,1123.15
16,600,0,753.241
16,600,1,1348.99
16,700,0,894.237
16,700,1,1602.55
16,800,0,1029.26
16,800,1,1828.56
32,10,0,16.2
32,10,1,28.29
32,20,0,28.2262
32,20,1,51.72
32,30,0,42.1637
32,30,1,74.98
32,40,0,55.15
32,40,1,99.8775
32,50,0,70.93
32,50,1,122.98
32,60,0,82.63
32,60,1,146.477
32,70,0,95.51
32,70,1,171.63
32,80,0,109.86
32,80,1,195.29
32,90,0,124.14
32,90,1,221.25
32,100,0,135.91
32,100,1,242.8
32,200,0,276.32
32,200,1,489.71
32,300,0,417.645
32,300,1,736.11
32,400,0,563.92
32,400,1,982.62
32,500,0,718.671
32,500,1,1231.94
32,600,0,872.971
32,600,1,1502.57
32,700,0,1031.44
32,700,1,1756.52
32,800,0,1194.84
32,800,1,2014.06
64,10,0,21.3687
64,10,1,37.4775
64,20,0,39.1625
64,20,1,65.17
64,30,0,57.08
64,30,1,95.6912
64,40,0,74.17
64,40,1,123.84
64,50,0,93.84
64,50,1,151.42
64,60,0,109.938
64,60,1,180.52
64,70,0,130.29
64,70,1,209.302
64,80,0,148.78
64,80,1,238.38
64,90,0,164.609
64,90,1,266.91
64,100,0,186.15
64,100,1,297.786
64,200,0,370.88
64,200,1,591.37
64,300,0,562.65
64,300,1,893.73
64,400,0,764.696
64,400,1,1203.7
64,500,0,977
64,500,1,1521.29
64,600,0,1191.97
64,600,1,1837.88
64,700,0,1408.08
64,700,1,2185.32
64,800,0,1639.57
64,800,1,2507.29
128,10,0,30.9437
128,10,1,53.69
128,20,0,52.9838
128,20,1,90.1188
128,30,0,79.7625
128,30,1,126.01
128,40,0,100.32
128,40,1,163.06
128,50,0,124.28
128,50,1,196.08
128,60,0,150.001
128,60,1,231.28
128,70,0,172.48
128,70,1,267.543
128,80,0,196.14
128,80,1,304.021
128,90,0,221.12
128,90,1,339.444
128,100,0,242.22
128,100,1,375.19
128,200,0,494.501
128,200,1,743.833
128,300,0,765.531
128,300,1,1128.21
128,400,0,1045.3
128,400,1,1533.81
128,500,0,1339.23
128,500,1,1943.97
128,600,0,1648.35
128,600,1,2365.59
128,700,0,1980
128,700,1,2808.48
128,800,0,2303.6
128,800,1,3255.19
256,10,0,54.3762
256,10,1,98.97
256,20,0,90.04
256,20,1,161.21
256,30,0,129.69
256,30,1,220.49
256,40,0,166.15
256,40,1,281.89
256,50,0,203.64
256,50,1,344.03
256,60,0,242.17
256,60,1,404.839
256,70,0,278.99
256,70,1,463.51
256,80,0,325.05
256,80,1,527.99
256,90,0,358.344
256,90,1,583.81
256,100,0,404.08
256,100,1,647.96
256,200,0,818.57
256,200,1,1281.19
256,300,0,1267.07
256,300,1,1957.15
256,400,0,1729.06
256,400,1,2648.35
256,500,0,2255.75
256,500,1,3381.42
256,600,0,2744.26
256,600,1,4094.25
256,700,0,3320.03
256,700,1,4892.38
256,800,0,3896.98
256,800,1,5665.89
