bs,output_len,use_ffn,avg_duration
8,10,0,11.3
8,10,1,18.49
8,20,0,21.23
8,20,1,35.23
8,30,0,31.5475
8,30,1,52.81
8,40,0,41.43
8,40,1,69.72
8,50,0,52.01
8,50,1,87.09
8,60,0,62.32
8,60,1,105.71
8,70,0,73.27
8,70,1,122.16
8,80,0,82.76
8,80,1,138.71
8,90,0,94.03
8,90,1,156.48
8,100,0,104.22
8,100,1,174.63
8,200,0,211.02
8,200,1,349.9
8,300,0,315.15
8,300,1,525.13
8,400,0,418.22
8,400,1,698.23
8,500,0,528.2
8,500,1,877.12
8,600,0,639.01
8,600,1,1059.48
8,700,0,742.96
8,700,1,1238.23
8,800,0,855.74
8,800,1,1416.51
16,10,0,12.75
16,10,1,20.23
16,20,0,23.13
16,20,1,38.585
16,30,0,34.39
16,30,1,57.2
16,40,0,45.49
16,40,1,75.86
16,50,0,56.61
16,50,1,94.25
16,60,0,67.86
16,60,1,112.93
16,70,0,79.38
16,70,1,131.13
16,80,0,90.05
16,80,1,149.17
16,90,0,101.97
16,90,1,169.17
16,100,0,112.95
16,100,1,187.25
16,200,0,228.06
16,200,1,375.99
16,300,0,347.51
16,300,1,565.9
16,400,0,467.38
16,400,1,759.63
16,500,0,585.35
16,500,1,948.81
16,600,0,709
16,600,1,1146.85
16,700,0,833.263
16,700,1,1343.87
16,800,0,962.645
16,800,1,1541.82
32,10,0,14.95
32,10,1,23.12
32,20,0,26.885
32,20,1,43.34
32,30,0,39.17
32,30,1,63.74
32,40,0,51.945
32,40,1,84.38
32,50,0,64.58
32,50,1,104.835
32,60,0,77.74
32,60,1,124.42
32,70,0,90.19
32,70,1,146.73
32,80,0,102.78
32,80,1,165.78
32,90,0,116.18
32,90,1,187.02
32,100,0,129.57
32,100,1,207.46
32,200,0,260.88
32,200,1,415.92
32,300,0,397.88
32,300,1,627.45
32,400,0,541.152
32,400,1,842.172
32,500,0,680.63
32,500,1,1066.74
32,600,0,830.957
32,600,1,1291.8
32,700,0,981.32
32,700,1,1519
32,800,0,1137.5
32,800,1,1760.16
64,10,0,19.36
64,10,1,30.35
64,20,0,36.15
64,20,1,56.115
64,30,0,52.8375
64,30,1,79.74
64,40,0,69.89
64,40,1,105.05
64,50,0,86.6
64,50,1,130.33
64,60,0,103.74
64,60,1,154.41
64,70,0,121.21
64,70,1,179.775
64,80,0,138.76
64,80,1,205.46
64,90,0,155.4
64,90,1,230.53
64,100,0,173.77
64,100,1,255.22
64,200,0,352.91
64,200,1,515.85
64,300,0,542.37
64,300,1,782.84
64,400,0,735.71
64,400,1,1054.86
64,500,0,942.84
64,500,1,1341.52
64,600,0,1154.54
64,600,1,1632.59
64,700,0,1374.38
64,700,1,1930.91
64,800,0,1607.35
64,800,1,2234.79
128,10,0,28.01
128,10,1,44.53
128,20,0,49.52
128,20,1,75.49
128,30,0,71.53
128,30,1,107.23
128,40,0,94.035
128,40,1,139.66
128,50,0,116.36
128,50,1,172.24
128,60,0,139.4
128,60,1,204.373
128,70,0,162.86
128,70,1,237.192
128,80,0,185.192
128,80,1,268.27
128,90,0,209.19
128,90,1,300.36
128,100,0,233.8
128,100,1,334.6
128,200,0,478.21
128,200,1,675.01
128,300,0,740.15
128,300,1,1027.11
128,400,0,1024.43
128,400,1,1397.29
128,500,0,1326.21
128,500,1,1786.75
128,600,0,1631.04
128,600,1,2196.93
128,700,0,1965.38
128,700,1,2612.82
128,800,0,2299.34
128,800,1,3065
256,10,0,46.68
256,10,1,80.3
256,20,0,82.27
256,20,1,134.3
256,30,0,119.88
256,30,1,189.36
256,40,0,156.97
256,40,1,243.84
256,50,0,193.52
256,50,1,298.397
256,60,0,234.24
256,60,1,351.9
256,70,0,267.52
256,70,1,408.3
256,80,0,306.44
256,80,1,461.832
256,90,0,352.29
256,90,1,512.93
256,100,0,385.06
256,100,1,577.26
256,200,0,809.56
256,200,1,1163.84
256,300,0,1249.56
256,300,1,1770.78
256,400,0,1712.76
256,400,1,2421.33
256,500,0,2248.59
256,500,1,3107.63
256,600,0,2809.05
256,600,1,3820.63
256,700,0,3395.35
256,700,1,4570.27
256,800,0,3964.6
256,800,1,5318.66
