bs,output_len,use_ffn,avg_duration
8,10,0,18.83
8,10,1,32.71
8,20,0,37.17
8,20,1,64.14
8,30,0,56.72
8,30,1,95.56
8,40,0,72.34
8,40,1,126.755
8,50,0,90.23
8,50,1,157.92
8,60,0,109.05
8,60,1,190.58
8,70,0,127.13
8,70,1,222.54
8,80,0,144.98
8,80,1,252.6
8,90,0,163.09
8,90,1,284.61
8,100,0,181
8,100,1,316.245
8,200,0,366.01
8,200,1,632.88
8,300,0,551.69
8,300,1,951.19
8,400,0,736.55
8,400,1,1267.84
8,500,0,930.6
8,500,1,1593.1
8,600,0,1116.35
8,600,1,1918.73
8,700,0,1310.74
8,700,1,2251.86
8,800,0,1516.06
8,800,1,2587.09
16,10,0,19.42
16,10,1,34.79
16,20,0,39.57
16,20,1,66.67
16,30,0,56.17
16,30,1,99.42
16,40,0,74.52
16,40,1,133.12
16,50,0,93.18
16,50,1,163.22
16,60,0,111.37
16,60,1,193.95
16,70,0,129.59
16,70,1,226.38
16,80,0,147.22
16,80,1,258.26
16,90,0,166.29
16,90,1,294.35
16,100,0,184.51
16,100,1,325.65
16,200,0,375.16
16,200,1,650.15
16,300,0,566.7
16,300,1,983.77
16,400,0,762.74
16,400,1,1314.06
16,500,0,964
16,500,1,1658.3
16,600,0,1167.91
16,600,1,2008.14
16,700,0,1387.38
16,700,1,2346.96
16,800,0,1593.23
16,800,1,2690.6
32,10,0,22.8
32,10,1,39.92
32,20,0,43.7
32,20,1,74.23
32,30,0,65.31
32,30,1,108.635
32,40,0,86.64
32,40,1,142.66
32,50,0,105.19
32,50,1,178.05
32,60,0,128.3
32,60,1,213
32,70,0,146.53
32,70,1,248.16
32,80,0,168.23
32,80,1,282.99
32,90,0,188.93
32,90,1,320.75
32,100,0,211.21
32,100,1,356.76
32,200,0,426.75
32,200,1,711.61
32,300,0,651.32
32,300,1,1073.24
32,400,0,888.06
32,400,1,1447.84
32,500,0,1124.51
32,500,1,1841.41
32,600,0,1378.69
32,600,1,2221.74
32,700,0,1639.11
32,700,1,2627.16
32,800,0,1908.92
32,800,1,3021.53
64,10,0,32.33
64,10,1,53.03
64,20,0,58.78
64,20,1,94.5
64,30,0,86.03
64,30,1,137.22
64,40,0,113.94
64,40,1,178.64
64,50,0,142.54
64,50,1,220.64
64,60,0,169.18
64,60,1,264.06
64,70,0,197.45
64,70,1,305.94
64,80,0,227.16
64,80,1,349.32
64,90,0,254.18
64,90,1,393.9
64,100,0,282.23
64,100,1,435.205
64,200,0,578.21
64,200,1,876.85
64,300,0,890.7
64,300,1,1338.95
64,400,0,1219.46
64,400,1,1818.84
64,500,0,1576.53
64,500,1,2312.81
64,600,0,1937.04
64,600,1,2818.08
64,700,0,2317.78
64,700,1,3342.34
64,800,0,2711.13
64,800,1,3883.67
128,10,0,45.9
128,10,1,76.82
128,20,0,81.215
128,20,1,131.97
128,30,0,117.72
128,30,1,186.87
128,40,0,153.58
128,40,1,241.64
128,50,0,193.55
128,50,1,293.23
128,60,0,227.1
128,60,1,349.615
128,70,0,267.68
128,70,1,405.545
128,80,0,304.57
128,80,1,456.41
128,90,0,346.78
128,90,1,512.93
128,100,0,386.15
128,100,1,569.69
128,200,0,797.93
128,200,1,1162.94
128,300,0,1252.63
128,300,1,1763.31
128,400,0,1744.54
128,400,1,2407.1
128,500,0,2257.46
128,500,1,3080.75
128,600,0,2779.82
128,600,1,3813.33
128,700,0,3361.09
128,700,1,4576.98
128,800,0,3957.2
128,800,1,5320.61
256,10,0,78.08
256,10,1,140.79
256,20,0,137.08
256,20,1,232.34
256,30,0,193.98
256,30,1,324.06
256,40,0,255.01
256,40,1,415.64
256,50,0,313.26
256,50,1,509.44
256,60,0,375.98
256,60,1,602.58
256,70,0,437.055
256,70,1,697.01
256,80,0,500.32
256,80,1,795.02
256,90,0,548.71
256,90,1,892.25
256,100,0,627.44
256,100,1,986.31
256,200,0,1302.72
256,200,1,1987.35
256,300,0,2062.14
256,300,1,3062.12
256,400,0,2879.83
256,400,1,4195.25
256,500,0,3702.16
256,500,1,5397.71
256,600,0,4618.41
256,600,1,6670.01
256,700,0,5735.87
256,700,1,7992.15
256,800,0,6859.53
256,800,1,9402.67
