bs,output_len,use_ffn,avg_duration
8,10,0,2.33
8,10,1,2.71
8,20,0,4.22
8,20,1,5.08
8,30,0,6.21
8,30,1,7.47
8,40,0,8.05125
8,40,1,9.65375
8,50,0,9.91
8,50,1,11.46
8,60,0,12.07
8,60,1,13.97
8,70,0,13.89
8,70,1,16.09
8,80,0,14.65
8,80,1,19.22
8,90,0,17.77
8,90,1,21.53
8,100,0,19.48
8,100,1,22.2388
8,200,0,37.9
8,200,1,45.97
8,300,0,57.05
8,300,1,67.39
8,400,0,73.71
8,400,1,90.57
8,500,0,92.93
8,500,1,112.19
8,600,0,114.059
8,600,1,134.92
8,700,0,134.54
8,700,1,160.52
8,800,0,152.61
8,800,1,183.54
16,10,0,2.59
16,10,1,3.05625
16,20,0,5.05
16,20,1,5.80875
16,30,0,6.93
16,30,1,8.33
16,40,0,8.63375
16,40,1,10.86
16,50,0,11.36
16,50,1,13.76
16,60,0,13.55
16,60,1,15.31
16,70,0,15.0537
16,70,1,19.17
16,80,0,17.9
16,80,1,21.79
16,90,0,18.81
16,90,1,24.3438
16,100,0,22.94
16,100,1,26.6538
16,200,0,41.9512
16,200,1,50.3
16,300,0,63.135
16,300,1,78.78
16,400,0,85.47
16,400,1,103.49
16,500,0,106.52
16,500,1,127.348
16,600,0,129.17
16,600,1,154.23
16,700,0,150.03
16,700,1,181.09
16,800,0,173.243
16,800,1,210.32
32,10,0,2.92
32,10,1,3.69
32,20,0,6
32,20,1,7.03
32,30,0,8.7
32,30,1,10.23
32,40,0,11.46
32,40,1,12.75
32,50,0,13.9763
32,50,1,16.9
32,60,0,17.7
32,60,1,20.23
32,70,0,18.38
32,70,1,23.27
32,80,0,22.47
32,80,1,25.19
32,90,0,24.9
32,90,1,27.67
32,100,0,27.37
32,100,1,32.69
32,200,0,53.55
32,200,1,61.4625
32,300,0,79.44
32,300,1,93.7088
32,400,0,106.97
32,400,1,124.825
32,500,0,132.67
32,500,1,157.86
32,600,0,161.407
32,600,1,188.83
32,700,0,188.36
32,700,1,221.53
32,800,0,215.86
32,800,1,252.12
64,10,0,4.515
64,10,1,5.1775
64,20,0,8.66
64,20,1,9.41
64,30,0,12.55
64,30,1,13.57
64,40,0,16.71
64,40,1,19.68
64,50,0,19.8137
64,50,1,22.84
64,60,0,23.56
64,60,1,26.53
64,70,0,29.0387
64,70,1,31.19
64,80,0,32.39
64,80,1,35.31
64,90,0,35.355
64,90,1,41.68
64,100,0,39.11
64,100,1,44.21
64,200,0,78.33
64,200,1,90.0925
64,300,0,120
64,300,1,132.6
64,400,0,160.792
64,400,1,178.199
64,500,0,201.185
64,500,1,224.395
64,600,0,241.1
64,600,1,270.447
64,700,0,282.78
64,700,1,319.02
64,800,0,324.36
64,800,1,364.95
128,10,0,6.53125
128,10,1,7.14
128,20,0,12.28
128,20,1,13.1413
128,30,0,17.91
128,30,1,19.93
128,40,0,23.4387
128,40,1,26.29
128,50,0,28.8475
128,50,1,31.32
128,60,0,34.9825
128,60,1,38.77
128,70,0,40.8275
128,70,1,44.6725
128,80,0,45.94
128,80,1,50.66
128,90,0,51.88
128,90,1,56.35
128,100,0,57.33
128,100,1,62.66
128,200,0,115.96
128,200,1,126.59
128,300,0,174.65
128,300,1,189.98
128,400,0,234.608
128,400,1,254.7
128,500,0,294.47
128,500,1,320.73
128,600,0,355.46
128,600,1,386.479
128,700,0,416.916
128,700,1,453.11
128,800,0,478.12
128,800,1,521.83
256,10,0,10.78
256,10,1,11.34
256,20,0,20.41
256,20,1,21.93
256,30,0,29.73
256,30,1,32.29
256,40,0,39.0237
256,40,1,41.68
256,50,0,48.7763
256,50,1,53.34
256,60,0,58.33
256,60,1,62.6362
256,70,0,68.48
256,70,1,72.46
256,80,0,77.39
256,80,1,82.76
256,90,0,87.0888
256,90,1,94.815
256,100,0,96.43
256,100,1,103.69
256,200,0,194.89
256,200,1,207.851
256,300,0,292.97
256,300,1,312.303
256,400,0,393.31
256,400,1,419.25
256,500,0,495.53
256,500,1,527.62
256,600,0,594.128
256,600,1,635.236
256,700,0,701.44
256,700,1,746.56
256,800,0,807.13
256,800,1,857.82
