bs,output_len,use_ffn,avg_duration
16,500,0,1036.38
16,500,1,1908.32
16,600,0,1257.9
16,600,1,2316.38
16,700,0,1481.82
16,700,1,2710.56
16,800,0,1712.22
16,800,1,3128.08
32,10,0,20.67
32,10,1,39.71
32,20,0,39.93
32,20,1,76.3
32,30,0,59.36
32,30,1,112.92
32,40,0,78.97
32,40,1,149.83
32,50,0,101.38
32,50,1,186.78
32,60,0,118.53
32,60,1,223.98
32,70,0,138.4
32,70,1,261.01
32,80,0,158.51
32,80,1,298.39
32,90,0,178.43
32,90,1,337.96
32,100,0,198.56
32,100,1,373.56
32,200,0,407.81
32,200,1,755.26
32,300,0,630.51
32,300,1,1148.92
32,400,0,858.06
32,400,1,1553.87
32,500,0,1100.68
32,500,1,1967.89
32,600,0,1354.87
32,600,1,2392.36
32,700,0,1616.99
32,700,1,2829.69
32,800,0,1890.76
32,800,1,3273.98
64,10,0,23.26
64,10,1,44.95
64,20,0,43.44
64,20,1,82.41
64,30,0,63.79
64,30,1,120.39
64,40,0,84.35
64,40,1,158.28
64,50,0,105.01
64,50,1,196.5
64,60,0,126.05
64,60,1,234.93
64,70,0,147.42
64,70,1,273.68
64,80,0,168.96
64,80,1,312.8
64,90,0,190.56
64,90,1,351.64
64,100,0,212.91
64,100,1,390.96
64,200,0,444.93
64,200,1,797.91
64,300,0,701.12
64,300,1,1228.1
64,400,0,976.82
64,400,1,1678.09
64,500,0,1275.38
64,500,1,2150.09
64,600,0,1598.87
64,600,1,2647.99
64,700,0,1940.02
64,700,1,3162.68
64,800,0,2301.26
64,800,1,3701.97
128,10,0,29.01
128,10,1,57.1
128,20,0,51.12
128,20,1,97.62
128,30,0,73.81
128,30,1,138.74
128,40,0,97.09
128,40,1,180.36
128,50,0,120.62
128,50,1,222.45
128,60,0,145.18
128,60,1,265.51
128,70,0,169.59
128,70,1,308.44
128,80,0,194.59
128,80,1,351.67
128,90,0,220.28
128,90,1,395.32
128,100,0,246.28
128,100,1,439.94
128,200,0,530.75
128,200,1,909.14
128,300,0,863.43
128,300,1,1426.27
128,400,0,1235.24
128,400,1,1982.78
128,500,0,1654.91
128,500,1,2582.54
128,600,0,2122.65
128,600,1,3236.11
128,700,0,2622.4
128,700,1,3919.68
128,800,0,3168.39
128,800,1,4649.74
